1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.0056094	0	0.00017827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9135e-05	0	0.00044568	8.9135e-05	8.9135e-05	0	0	0.00017827	8.9135e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017827	0	0.00044568	8.9135e-05	0	0.00017827	0
3	0.011219	0.00053481	0.00026741	0	0	0.00017827	0.00017827	8.9135e-05	0	0	8.9135e-05	0.00026741	0.00035654	0	0	0	0.00026741	0.0020501	0	0.0026741	0.00053481	0.00035654	8.9135e-05	0	0.00053481	0.00017827	0.00035654	8.9135e-05	0.00017827	0.00053481	0.00017827	0	0	0	0	8.9135e-05	0	0	0	0.00026741	0.0016044	0	0.0032089	0.00026741	0	0.00026741	0
4	0.016828	0.00080222	0.0015153	8.9135e-05	0	0.00053481	0.00017827	0.00026741	0.00017827	0	0.00017827	0.00089135	0.00080222	8.9135e-05	0	0	0.00098049	0.0030306	0	0.0099832	0.00071308	0.00044568	0.00053481	0	0.00044568	0.00080222	0.00053481	0.00062395	0.00017827	0.00053481	0.00044568	0	0	0	0.00044568	0.00026741	0	0	0	0.0021393	0.0050807	0	0.0094484	0.0020501	0.00062395	0.00053481	0
5	0.022438	0.0017827	0.0014262	0.0014262	0	0.00053481	0.00035654	8.9135e-05	0.00044568	0	0.00026741	0.0021392	0.0017827	8.9135e-05	0.00026741	8.9135e-05	0.0017827	0.0090918	0	0.01551	0.0023175	0.001337	0.0015153	8.9135e-05	0.0018718	0.0018718	0.00053481	0.00098049	0.00035654	0.00035654	0.001961	0.00044568	0	0.00071308	0.0016044	0.00080222	0	0.00017827	0.00026741	0.0029415	0.0079331	0	0.017203	0.0032089	0.0011588	0.00080222	0
6	0.028047	0.0051699	0.004635	0.0010696	0	0.0012479	0.0015153	0.00071308	0.0018718	0	0.00062395	0.0035654	0.0033871	8.9135e-05	0.00026741	0.00026741	0.0036546	0.013638	0	0.029504	0.0040111	0.001961	0.001961	0.0012479	0.0031197	0.0017827	0.0010696	0.0011588	0.00017827	0.00089135	0.00098049	0.0016044	0.00026741	0.0012479	0.0016044	0.001961	0	8.9135e-05	0.00053481	0.0032089	0.016936	0	0.031019	0.0038328	0.0011588	0.0021392	0
7	0.033657	0.0067743	0.0075765	0.0016044	0.00080222	0.0016936	0.0014262	0.0016936	0.0020501	0	0.00071308	0.0032089	0.0044568	0.00044568	0.0012479	0.00053481	0.0041894	0.022106	0	0.040735	0.0057047	0.003922	0.0032089	0.0020501	0.0064177	0.0034763	0.0011588	0.00089135	0.00098049	0.0012479	0.0018718	0.0031197	0.00062395	0.0016044	0.0035654	0.0042785	0	0.00089135	0.0010696	0.0055264	0.021838	0	0.045192	0.0081113	0.0016044	0.0042785	0
8	0.039266	0.0059721	0.0074874	0.0026741	0.00071308	0.0021393	0.0025849	0.0033871	0.0018718	0.00017827	0.001337	0.0040111	0.0055264	0.00044568	0.00062395	0.0012479	0.0065069	0.029504	0	0.06391	0.013459	0.0049024	0.003922	0.0015153	0.013281	0.0032089	0.0016936	0.001337	0.0024958	0.0023175	0.0025849	0.004635	0.00053481	0.0027632	0.0044568	0.0083787	0	0.0014262	0.0015153	0.0059721	0.030663	0	0.064356	0.0088244	0.0025849	0.0065069	0
9	0.044876	0.0048133	0.01034	0.0031197	0.00098049	0.003922	0.0047242	0.0048133	0.0030306	0.00017827	0.0015153	0.0056155	0.0080222	0.00035654	0.00089135	0.001337	0.0071308	0.038061	0	0.081559	0.016312	0.0049024	0.0054373	0.0021393	0.012568	0.0048133	0.0041894	0.0011588	0.0024958	0.0035654	0.0027632	0.0068634	0.00035654	0.0028523	0.0066852	0.011855	0	0.00089135	0.0024958	0.0074874	0.042518	0	0.075587	0.013281	0.0036546	0.0080222	0
10	0.050485	0.0079331	0.01649	0.0041894	0.00062395	0.0064177	0.0036546	0.0055264	0.0026741	0.00017827	0.0029415	0.0075765	0.011944	0.00071308	0.0012479	0.0030306	0.0057938	0.049827	0	0.09796	0.019699	0.0078439	0.005259	0.0016044	0.023086	0.0041894	0.0058829	0.0016936	0.0029415	0.003298	0.0023175	0.0073091	0.00062395	0.0038328	0.0066852	0.017292	8.9135e-05	0.001337	0.0033871	0.011142	0.050896	0	0.10286	0.016757	0.0040111	0.0098049	0
11	0.056094	0.013014	0.018005	0.0062395	0.0016044	0.0060612	0.0041894	0.0040111	0.003922	8.9135e-05	0.0040111	0.010696	0.01551	0.00071308	0.0028523	0.0028523	0.010785	0.06284	0	0.12871	0.028078	0.0073091	0.0069526	0.0011588	0.02264	0.0065069	0.0073982	0.0031197	0.0048133	0.0038328	0.0061503	0.0076656	0.00080222	0.0055264	0.008557	0.021214	0.00053481	0.003922	0.0038328	0.01337	0.065158	0	0.1263	0.023443	0.0065069	0.012122	0
12	0.061704	0.019342	0.019342	0.006596	0.0016044	0.0093592	0.0057938	0.0042785	0.0047242	8.9135e-05	0.0049024	0.012746	0.019699	0.00062395	0.0048133	0.0041894	0.012657	0.075943	8.9135e-05	0.1542	0.030841	0.0096266	0.010251	0.0016936	0.026651	0.0086461	0.011409	0.0043676	0.0083787	0.004635	0.0045459	0.0082896	0.0022284	0.0065069	0.0092701	0.026651	0.00035654	0.0049024	0.0040111	0.013816	0.088957	0	0.15643	0.028167	0.0078439	0.014796	0
13	0.067313	0.026295	0.023532	0.0079331	0.0020501	0.013014	0.0054373	0.0041002	0.0045459	0.00017827	0.0048133	0.016757	0.026562	0.00089135	0.0058829	0.0049024	0.015153	0.094929	0.00035654	0.18032	0.036278	0.012925	0.01239	0.0017827	0.032267	0.010161	0.013192	0.0030306	0.010964	0.0098049	0.0073982	0.0088244	0.001337	0.0083787	0.013281	0.027275	0.00080222	0.0070417	0.0050807	0.017649	0.10358	0.00080222	0.18068	0.030217	0.010696	0.015153	0
14	0.072923	0.033069	0.030217	0.01034	0.0027632	0.016044	0.0081113	0.0089135	0.0054373	0.00035654	0.0069526	0.018362	0.032891	0.00053481	0.0056155	0.0053481	0.017381	0.12078	0	0.2158	0.039844	0.014796	0.015242	0.0036546	0.033782	0.012657	0.014083	0.0054373	0.013192	0.012657	0.0065069	0.0087353	0.0023175	0.010785	0.016936	0.030128	0.00035654	0.0067743	0.0056155	0.024512	0.12327	0.0016936	0.21651	0.037437	0.011588	0.018629	0
15	0.078532	0.043498	0.040289	0.014707	0.0025849	0.020947	0.0098049	0.01132	0.0078439	0.0012479	0.0071308	0.024691	0.035476	0.00080222	0.0055264	0.0062395	0.019075	0.13477	0.00017827	0.24628	0.051342	0.019432	0.019432	0.0016936	0.043676	0.017827	0.017381	0.0066852	0.018005	0.014262	0.0063286	0.0090027	0.0020501	0.012301	0.019342	0.033961	0.00017827	0.0084679	0.0087353	0.030573	0.14476	0.0015153	0.2527	0.040378	0.012212	0.021393	0
16	0.084142	0.04849	0.047064	0.014975	0.0014262	0.023353	0.0087353	0.0093592	0.0088244	0.0012479	0.0076656	0.029682	0.038061	0.0020501	0.0069526	0.0061503	0.020501	0.15946	0.0012479	0.2798	0.05464	0.020679	0.02478	0.0020501	0.045905	0.019253	0.023799	0.0073091	0.022373	0.014529	0.0077548	0.010696	0.0035654	0.014707	0.02264	0.035476	0.00026741	0.0067743	0.011053	0.030306	0.16552	0.0023175	0.28746	0.046885	0.013459	0.027275	0
17	0.089751	0.061147	0.053125	0.017292	0.0033871	0.027454	0.014707	0.0089135	0.0099832	0.0017827	0.013103	0.034139	0.044835	0.001337	0.0074874	0.0094484	0.022908	0.1739	0.0020501	0.31688	0.067208	0.022819	0.026384	0.0029415	0.057314	0.022016	0.02478	0.011231	0.023977	0.02059	0.0088244	0.0086461	0.0050807	0.016401	0.023799	0.037259	0.0010696	0.0097158	0.014529	0.040557	0.19075	0.0031197	0.33069	0.054462	0.014618	0.02888	0
18	0.095361	0.069258	0.055353	0.021749	0.0036546	0.033515	0.016044	0.010518	0.010072	0.0017827	0.016579	0.033604	0.052412	0.0017827	0.0077548	0.011855	0.029147	0.19859	0.001961	0.35048	0.074161	0.027899	0.027275	0.0044568	0.060345	0.027275	0.028078	0.012212	0.032267	0.021571	0.011409	0.012925	0.0047242	0.023532	0.026651	0.042607	0.00044568	0.010607	0.011498	0.039041	0.20189	0.0037437	0.35298	0.067208	0.014262	0.028434	0
19	0.10097	0.074339	0.067565	0.024156	0.0048133	0.037526	0.019164	0.015777	0.009894	0.0021393	0.015866	0.037883	0.061325	0.0024067	0.010161	0.013816	0.037704	0.21535	0.001961	0.39175	0.081915	0.028702	0.02888	0.0073091	0.074517	0.030841	0.033069	0.011142	0.030752	0.020501	0.013103	0.012122	0.003922	0.027365	0.027275	0.048401	0.00080222	0.013905	0.01337	0.049738	0.23362	0.0045459	0.39549	0.07113	0.021036	0.029771	0
