1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.0056094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017827	0.00017827	0.00026741	0	0.00026741	0	0	0.00017827	0	0	8.9135e-05	0	0	0	0	0	0	0	0	8.9135e-05	0	0	0	0	0.00035654	0.00026741	0	0.00017827	8.9135e-05	0	0	0
3	0.011219	0	0.00035654	8.9135e-05	0	0	0	8.9135e-05	0	0	0	0.00080222	0.00026741	0	0.00017827	0.00026741	0.00053481	0.0020501	0	0.0032089	0.00080222	0	0.00044568	0	0	0.00080222	0	0	0	0	0	0	0	0	8.9135e-05	0.0010696	0	8.9135e-05	0	0.00089135	0.0029415	0	0.0037437	0.0014262	8.9135e-05	0.00017827	0
4	0.016828	0	0.00071308	0.00017827	0	0	0	0.00053481	0	0	0.00026741	0.001337	0.0014262	0	0.00017827	0.00053481	0.0010696	0.0061503	0	0.0076656	0.0029415	0	0.00098049	0	0	0.00089135	0	0	0	0	0	0	0	0	0.00080222	0.0016044	0	0.00026741	0	0.0028523	0.0073091	0	0.010251	0.0030306	8.9135e-05	0.00062395	0
5	0.022438	0	0.0012479	0.00062395	0	0	0	0.00062395	0	0	0.00017827	0.0016044	0.0012479	0	0.0012479	0.00062395	0.0029415	0.016044	0	0.020412	0.0049916	0.00017827	0.0022284	0	0	0.0022284	0	0	0	0	0	0	0	8.9135e-05	0.0011588	0.0022284	0	0.00017827	0.00053481	0.0049024	0.014529	0	0.01756	0.0062395	0.00071308	0.0018718	0
6	0.028047	0	0.0025849	0.0018718	0	0	0	0.0016044	0	0	0.00026741	0.003298	0.0020501	0	0.0017827	0.0024067	0.0066852	0.024691	0	0.036991	0.0080222	0	0.0041894	0	0	0.0026741	8.9135e-05	0	0	0.00062395	0	0	0	0.00044568	0.0025849	0.0025849	0	0.00053481	0.0014262	0.0080222	0.026117	0	0.032267	0.013281	0.00071308	0.0024067	0
7	0.033657	0	0.0043676	0.001337	0	0	0	0.0010696	0	0	0.00026741	0.0051699	0.0040111	0	0.0021392	0.0018718	0.012033	0.03708	0	0.059988	0.011142	0.00044568	0.0041894	0	0	0.004635	0.00089135	0	0	0.00044568	0	0	0	0.00044568	0.0038328	0.0038328	0	8.9135e-05	0.001337	0.012122	0.038774	0	0.056066	0.018897	0.0014262	0.0033871	0
8	0.039266	0	0.0058829	0.003298	0	0	0	0.0010696	0.00053481	0	0.00035654	0.0095375	0.0040111	0	0.0022284	0.0025849	0.016134	0.045637	0	0.078439	0.016312	0.0014262	0.0068634	0	0	0.0058829	0.0012479	0	0.00017827	0.00062395	0	0	0	0.0010696	0.0035654	0.0050807	0	0.00053481	0.0022284	0.017292	0.051609	0	0.076746	0.023621	0.0020501	0.0064178	0
9	0.044876	0	0.0061503	0.0015153	0	8.9135e-05	0	0.0017827	0.0011588	0	0.00071308	0.010607	0.0036546	0	0.0032089	0.0027632	0.022016	0.06293	0	0.099029	0.026473	0.0025849	0.010072	0	0.00026741	0.0099832	0.0016936	0	8.9135e-05	0.0010696	0.00062395	8.9135e-05	0	0.0017827	0.0054373	0.0053481	0	0.001961	0.0030306	0.025582	0.075498	0	0.10099	0.033604	0.003922	0.0082896	0
10	0.050485	0	0.0098049	0.0027632	0	0.0015153	0	0.0021393	0.0010696	0	0.0015153	0.013192	0.0053481	0	0.0040111	0.0037437	0.02781	0.081291	0	0.12818	0.032713	0.0035654	0.016668	0	8.9135e-05	0.012212	0.0017827	0	0.00017827	0.0014262	0.0030306	0.00035654	0	0.0022284	0.0068634	0.0065069	0	0.0031197	0.0028523	0.026651	0.09279	0	0.13433	0.042339	0.0051699	0.012835	0
