1	0	4.5108e-05	0.00013137	0.00016635	2.476e-05	0.00011043	0.00020051	7.7589e-05	9.3127e-05	0.00011908	0.00019852	7.3894e-05	7.9408e-05	9.7669e-05	0.00030939	0.00030137	0.00020788	0.0011401	8.7578e-05	0.001012	0.00063662	7.5466e-05	0.0002666	7.1541e-05	4.2734e-05	0.00011191	0.00019309	2.476e-05	0.0001689	0.00020396	8.1283e-05	0.00016196	8.9311e-05	0.00019852	5.216e-05	7.0585e-05	7.7107e-05	0.00023757	0.00031296	0.00025335	0.00097821	9.4876e-05	0.00097189	0.00053658	0.00010062	0.00023182	1.8826e-05
2	0.011276	0.0002754	0.00066413	0.0010516	0.00013928	0.0011856	0.0014381	0.00040272	0.00089887	0.00065069	0.0017646	0.00043902	0.00051615	0.00062199	0.0017127	0.0021965	0.0015721	0.0067771	0.00063494	0.0068133	0.0048111	0.00047795	0.0016691	0.00053091	0.00028252	0.00050844	0.0010367	0.00013618	0.0013967	0.0013517	0.0005542	0.0010487	0.00068472	0.0015043	0.00047379	0.00041028	0.00071452	0.00179	0.0024342	0.0014292	0.0069038	0.00056926	0.0068533	0.0047201	0.00076724	0.0018082	7.9071e-05
3	0.022551	0.00089266	0.0017053	0.0027359	0.00041164	0.0031084	0.0038684	0.0011675	0.0023606	0.0019563	0.0043719	0.0012345	0.0014249	0.0015935	0.0043093	0.006126	0.0038847	0.018628	0.0016202	0.019057	0.011978	0.0019118	0.0043003	0.0015099	0.00081669	0.0016786	0.0029201	0.00045187	0.0036184	0.0039272	0.001452	0.0030286	0.0017012	0.0041822	0.0013475	0.0010852	0.0018351	0.0048563	0.006833	0.0039951	0.018875	0.0017297	0.018897	0.012705	0.0015974	0.0046597	0.00026734
4	0.033827	0.0018257	0.0032647	0.0055669	0.00073971	0.0062883	0.0073669	0.0024681	0.0048466	0.0035767	0.0092775	0.0023559	0.0028852	0.0031665	0.0090772	0.011539	0.0079708	0.036595	0.0031528	0.037172	0.023009	0.0029683	0.0088673	0.0030386	0.001669	0.003075	0.0057749	0.00096565	0.0068827	0.0072909	0.0028117	0.0055107	0.0032535	0.00806	0.0024124	0.0021131	0.003295	0.0093037	0.013452	0.0077304	0.036081	0.0032185	0.036231	0.024228	0.0032576	0.0090643	0.00041042
5	0.045102	0.0030104	0.0053155	0.0088732	0.0013247	0.0098677	0.012169	0.0040494	0.0080939	0.0059711	0.015445	0.0039512	0.0049145	0.0053101	0.014547	0.020001	0.013038	0.059368	0.0048095	0.062031	0.038761	0.0056851	0.01508	0.0050794	0.0027373	0.0053398	0.0095862	0.0014175	0.011576	0.012148	0.0045408	0.0093693	0.0057371	0.01353	0.0036817	0.0031984	0.0053101	0.015574	0.021878	0.012323	0.059263	0.0053642	0.059796	0.039807	0.005094	0.014257	0.00070035
6	0.056378	0.0042425	0.0082007	0.012985	0.0021294	0.0151	0.017811	0.0060999	0.011673	0.00888	0.022102	0.0056638	0.0072438	0.0078803	0.021641	0.028827	0.019651	0.088433	0.0070062	0.090556	0.057524	0.0081503	0.021479	0.00738	0.0039624	0.0076436	0.013834	0.0022718	0.017653	0.018564	0.0064436	0.013406	0.0082208	0.020192	0.0062027	0.0049763	0.0083892	0.02242	0.031615	0.018832	0.089897	0.0082542	0.089264	0.059643	0.0070184	0.021699	0.00097521
7	0.067653	0.0063104	0.011641	0.019036	0.0028598	0.021031	0.025091	0.0082133	0.016281	0.012959	0.031605	0.0080501	0.0098996	0.010995	0.030961	0.04072	0.026894	0.12298	0.0098014	0.12544	0.079469	0.011735	0.030589	0.010622	0.0056171	0.010906	0.019496	0.002965	0.024007	0.025012	0.0093254	0.018876	0.011704	0.02808	0.00825	0.0069835	0.011458	0.031767	0.045495	0.026901	0.12442	0.010896	0.12433	0.083461	0.0096471	0.029639	0.0013103
8	0.078929	0.0085681	0.01537	0.024935	0.0039152	0.028148	0.033429	0.011265	0.021828	0.016318	0.042925	0.011097	0.013005	0.014769	0.041071	0.053007	0.037126	0.15972	0.012619	0.16644	0.10527	0.01586	0.040279	0.014398	0.0077372	0.014905	0.025939	0.0043114	0.032361	0.033779	0.012721	0.024278	0.015851	0.037648	0.011062	0.0094452	0.015041	0.041579	0.059451	0.035521	0.16148	0.014604	0.16519	0.10738	0.012427	0.039375	0.0014496
9	0.090204	0.011279	0.019678	0.032074	0.0049737	0.035869	0.043116	0.014535	0.028505	0.021349	0.053186	0.014453	0.017293	0.018542	0.053143	0.068475	0.047377	0.20564	0.0161	0.20924	0.13408	0.018703	0.051222	0.018687	0.0099926	0.018783	0.033425	0.0054318	0.041355	0.043476	0.016153	0.032003	0.020333	0.048633	0.015261	0.012489	0.019513	0.053535	0.075685	0.045109	0.20833	0.018216	0.21086	0.1387	0.016225	0.050004	0.0017396
10	0.10148	0.013969	0.02468	0.040377	0.0062643	0.044573	0.054068	0.018034	0.034582	0.027193	0.066924	0.017469	0.021727	0.023949	0.064601	0.085549	0.057816	0.25391	0.02134	0.26192	0.16932	0.024011	0.062871	0.023398	0.013069	0.023291	0.041188	0.006936	0.051589	0.052972	0.020047	0.041101	0.025841	0.060818	0.018243	0.016274	0.025127	0.066817	0.095332	0.057491	0.25916	0.023091	0.25998	0.17269	0.020313	0.064378	0.0020408
11	0.11276	0.017414	0.030446	0.049309	0.0081647	0.055396	0.065286	0.022785	0.042891	0.033487	0.081694	0.022459	0.026324	0.029727	0.080253	0.10411	0.070321	0.3072	0.026281	0.31704	0.20275	0.029646	0.075517	0.028695	0.016265	0.029292	0.051249	0.0087373	0.063815	0.066634	0.024847	0.048592	0.032177	0.074838	0.022312	0.019834	0.030077	0.082684	0.11708	0.069366	0.31264	0.028543	0.31423	0.20787	0.025155	0.078774	0.0023947
12	0.12403	0.021502	0.037267	0.059383	0.010009	0.066258	0.079263	0.027145	0.052799	0.04019	0.096358	0.027384	0.032231	0.035495	0.097104	0.12441	0.08473	0.36395	0.031003	0.37661	0.2431	0.034953	0.092081	0.034825	0.020429	0.035085	0.061085	0.010774	0.075976	0.078661	0.030795	0.059642	0.038854	0.090129	0.027367	0.024687	0.037124	0.096932	0.13814	0.082943	0.37242	0.03525	0.37045	0.24711	0.030476	0.092822	0.0027261
13	0.13531	0.025992	0.044042	0.070103	0.012275	0.079727	0.094266	0.032247	0.061783	0.047309	0.11538	0.033057	0.038143	0.04246	0.11417	0.14757	0.10141	0.424	0.036754	0.43552	0.2859	0.042399	0.10812	0.042488	0.024539	0.041444	0.072138	0.013241	0.088985	0.093274	0.035569	0.070226	0.046433	0.10483	0.0332	0.029249	0.044074	0.1139	0.16371	0.098138	0.43429	0.041308	0.43808	0.28925	0.03479	0.10982	0.0030198
14	0.14658	0.031485	0.051917	0.083195	0.014618	0.09194	0.1095	0.039031	0.072635	0.055492	0.13464	0.038468	0.045492	0.049163	0.1331	0.17291	0.11592	0.48961	0.044621	0.50625	0.33183	0.048726	0.12524	0.049495	0.029584	0.049114	0.084137	0.015676	0.10469	0.10897	0.042264	0.081887	0.053527	0.12283	0.038673	0.035769	0.051769	0.13348	0.18811	0.11474	0.4955	0.049204	0.50473	0.33215	0.042035	0.1279	0.0034716
15	0.15786	0.037418	0.060567	0.095894	0.017475	0.10629	0.12594	0.045585	0.083158	0.064903	0.15468	0.04534	0.051863	0.058606	0.15398	0.19544	0.13605	0.55786	0.050781	0.57691	0.37757	0.056046	0.14645	0.057161	0.035448	0.056979	0.097365	0.018824	0.12066	0.12576	0.048655	0.095042	0.063134	0.14389	0.046066	0.042845	0.060632	0.15481	0.21812	0.13186	0.56567	0.055955	0.57563	0.38141	0.048613	0.1457	0.0041945
16	0.16913	0.043809	0.069683	0.11069	0.020836	0.12272	0.14588	0.053167	0.096993	0.074813	0.17728	0.053491	0.060902	0.068712	0.1753	0.22337	0.15349	0.62284	0.061326	0.64826	0.42882	0.063253	0.16378	0.067305	0.042064	0.066654	0.1124	0.02216	0.13888	0.14478	0.056909	0.10887	0.073077	0.1637	0.054129	0.049401	0.069771	0.17603	0.24684	0.15012	0.63024	0.064268	0.64177	0.43089	0.056411	0.16702	0.0049551
17	0.18041	0.051658	0.079647	0.1257	0.024782	0.13913	0.16584	0.061214	0.11259	0.085207	0.2006	0.061593	0.070682	0.078412	0.19717	0.2525	0.17423	0.70082	0.072135	0.71833	0.48072	0.074158	0.18592	0.077226	0.049023	0.075969	0.1281	0.025803	0.15647	0.16476	0.065004	0.12551	0.082293	0.18552	0.063471	0.056746	0.081234	0.19972	0.27746	0.17397	0.70509	0.074244	0.71384	0.48265	0.063291	0.19003	0.0057722
18	0.19168	0.060851	0.091446	0.1427	0.029654	0.15904	0.18631	0.071256	0.12699	0.096413	0.2256	0.069121	0.080401	0.088303	0.22277	0.28374	0.19602	0.77117	0.082396	0.79633	0.53095	0.084019	0.21111	0.08612	0.057693	0.085907	0.14537	0.030514	0.1756	0.18621	0.074589	0.14141	0.09378	0.20986	0.070377	0.065847	0.092667	0.22541	0.30729	0.19283	0.78159	0.085228	0.79547	0.53288	0.072913	0.21459	0.006642
